Time And Station ID
line,0,1,2,3,4,5,6,7,8,9,
1,91.733,84.000,56.000,28.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,107.733,96.000,64.000,32.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,124.800,108.800,72.533,36.267,0.000,0.000,0.000,0.000,0.000,0.000,
1,142.933,122.400,81.600,40.800,0.000,0.000,0.000,0.000,0.000,0.000,
1,162.133,136.800,91.200,45.600,0.000,0.000,0.000,0.000,0.000,0.000,
1,182.400,152.000,101.333,50.667,0.000,0.000,0.000,0.000,0.000,0.000,
1,203.733,168.000,112.000,56.000,0.000,8.000,6.000,4.000,2.000,0.000,
1,164.533,190.800,61.600,61.600,0.000,16.000,12.000,8.000,4.000,0.000,
1,188.000,208.400,73.333,67.467,0.000,24.000,18.000,12.000,6.000,0.000,
1,212.533,226.800,85.600,73.600,0.000,36.000,27.000,18.000,9.000,0.000,
1,238.133,246.000,98.400,80.000,0.000,48.000,36.000,24.000,12.000,0.000,
1,264.800,266.000,111.733,86.667,0.000,60.000,45.000,30.000,15.000,0.000,
1,198.933,0.000,125.600,93.600,0.000,72.000,54.000,36.000,18.000,0.000,
1,227.733,89.600,140.000,100.800,0.000,84.000,63.000,42.000,21.000,0.000,
1,257.600,112.000,154.933,108.267,0.000,96.000,72.000,48.000,24.000,0.000,
1,288.533,135.200,170.400,116.000,0.000,81.000,81.000,54.000,27.000,0.000,
1,320.533,159.200,186.400,124.000,0.000,97.000,93.000,62.000,31.000,0.000,
1,353.600,51.733,202.933,132.267,0.000,113.000,105.000,70.000,35.000,0.000,
1,387.733,77.333,220.000,140.800,0.000,129.000,117.000,78.000,39.000,0.000,
1,422.933,103.733,237.600,149.600,0.000,145.000,129.000,86.000,43.000,0.000,
1,459.200,130.933,255.733,158.667,0.000,161.000,94.000,94.000,47.000,0.000,
1,496.533,158.933,274.400,168.000,0.000,177.000,106.000,102.000,51.000,0.000,
1,534.933,187.733,116.000,177.600,0.000,193.000,118.000,110.000,55.000,0.000,
1,295.733,217.333,135.733,187.467,0.000,209.000,130.000,118.000,59.000,0.000,
1,336.267,247.733,156.000,197.600,0.000,229.000,145.000,128.000,64.000,0.000,
1,377.867,278.933,176.800,208.000,0.000,249.000,160.000,138.000,69.000,0.000,
1,420.533,310.933,198.133,218.667,0.000,269.000,175.000,148.000,74.000,0.000,
1,464.267,343.733,220.000,229.600,0.000,289.000,111.000,158.000,79.000,0.000,
1,509.067,70.400,242.400,240.800,0.000,309.000,126.000,168.000,84.000,0.000,
1,554.933,104.800,265.333,252.267,0.000,329.000,141.000,178.000,89.000,0.000,
1,601.867,140.000,288.800,264.000,0.000,349.000,156.000,188.000,94.000,0.000,
1,649.867,176.000,312.800,276.000,0.000,373.000,174.000,200.000,100.000,0.000,
1,698.933,212.800,337.333,0.000,0.000,397.000,192.000,212.000,106.000,0.000,
1,749.067,250.400,239.200,12.533,0.000,421.000,210.000,224.000,112.000,0.000,
1,800.267,288.800,264.800,25.333,0.000,445.000,228.000,236.000,118.000,0.000,
1,406.667,688.000,290.933,38.400,0.000,469.000,246.000,248.000,124.000,0.000,
1,460.000,728.000,317.600,51.733,0.000,493.000,264.000,260.000,130.000,0.000,
1,514.400,768.800,344.800,65.333,0.000,517.000,282.000,272.000,136.000,0.000,
1,569.867,810.400,372.533,79.200,0.000,541.000,300.000,284.000,142.000,0.000,
1,626.400,852.800,400.800,93.333,0.000,569.000,321.000,298.000,149.000,0.000,
1,684.000,478.000,429.600,107.733,0.000,597.000,342.000,312.000,156.000,0.000,
1,742.667,522.000,458.933,122.400,0.000,625.000,363.000,326.000,163.000,0.000,
1,802.400,680.800,488.800,137.333,0.000,170.000,384.000,340.000,170.000,0.000,
1,863.200,726.400,519.200,152.533,0.000,198.000,405.000,354.000,177.000,0.000,
1,925.067,772.800,550.133,168.000,0.000,226.000,426.000,368.000,184.000,0.000,
1,988.000,820.000,171.200,183.733,0.000,254.000,447.000,382.000,191.000,0.000,
1,590.133,868.000,203.200,199.733,0.000,286.000,471.000,398.000,199.000,0.000,
1,655.200,916.800,235.733,216.000,0.000,318.000,160.000,414.000,207.000,0.000,
1,721.333,966.400,268.800,232.533,0.000,305.000,184.000,430.000,215.000,0.000,
1,788.533,1016.800,302.400,249.333,0.000,337.000,208.000,446.000,223.000,0.000,
1,856.800,1068.000,336.533,266.400,0.000,369.000,232.000,462.000,231.000,0.000,
1,926.133,337.600,371.200,283.733,0.000,401.000,256.000,478.000,239.000,0.000,
1,996.533,390.400,406.400,301.333,0.000,433.000,280.000,494.000,247.000,0.000,
1,1068.000,444.000,442.133,319.200,0.000,465.000,304.000,510.000,255.000,0.000,
1,114.400,498.400,478.400,337.333,0.000,501.000,331.000,528.000,264.000,0.000,
1,188.000,553.600,515.200,355.733,0.000,537.000,358.000,546.000,273.000,0.000,
1,262.667,609.600,444.000,374.400,0.000,573.000,385.000,564.000,282.000,0.000,
1,338.400,666.400,481.867,393.333,0.000,609.000,412.000,582.000,291.000,0.000,
1,415.200,1068.000,520.267,412.533,0.000,645.000,439.000,335.000,300.000,0.000,
1,493.067,168.800,559.200,432.000,0.000,681.000,466.000,353.000,309.000,0.000,
1,572.000,228.000,598.667,451.733,0.000,296.000,493.000,371.000,318.000,0.000,
1,652.000,288.000,638.667,471.733,0.000,336.000,523.000,391.000,328.000,0.000,
1,733.067,348.800,679.200,492.000,0.000,376.000,553.000,411.000,338.000,0.000,
1,815.200,878.400,720.267,512.533,0.000,416.000,583.000,431.000,348.000,0.000,
1,898.400,940.800,761.867,533.333,0.000,456.000,613.000,451.000,358.000,0.000,
1,982.667,1004.000,804.000,554.400,0.000,496.000,482.000,471.000,368.000,0.000,
1,1068.000,1068.000,846.667,575.733,0.000,536.000,512.000,491.000,378.000,0.000,
1,145.333,0.000,889.867,597.333,0.000,576.000,542.000,511.000,388.000,0.000,
1,232.800,65.600,933.600,619.200,0.000,616.000,572.000,531.000,398.000,0.000,
1,321.333,132.000,977.867,641.333,0.000,660.000,605.000,553.000,409.000,0.000,
1,410.933,199.200,1022.667,663.733,0.000,704.000,638.000,575.000,420.000,0.000,
1,501.600,267.200,1068.000,686.400,0.000,748.000,671.000,597.000,431.000,0.000,
1,593.333,0.000,588.267,709.333,0.000,792.000,704.000,619.000,442.000,0.000,
1,686.133,69.600,634.667,732.533,0.000,836.000,737.000,641.000,453.000,0.000,
1,780.000,140.000,681.600,756.000,0.000,880.000,770.000,663.000,464.000,0.000,
1,874.933,211.200,729.067,779.733,0.000,924.000,803.000,685.000,475.000,0.000,
1,970.933,283.200,777.067,803.733,0.000,972.000,816.000,709.000,487.000,0.000,
1,1068.000,356.000,118.667,150.667,0.000,1020.000,852.000,733.000,499.000,0.000,
1,136.800,429.600,167.733,175.200,0.000,1068.000,888.000,757.000,511.000,0.000,
1,236.000,840.000,217.333,200.000,0.000,720.000,924.000,781.000,523.000,0.000,
1,336.267,915.200,267.467,225.067,0.000,768.000,960.000,805.000,535.000,0.000,
1,437.600,991.200,318.133,250.400,0.000,816.000,996.000,829.000,547.000,0.000,
1,540.000,1068.000,369.333,276.000,0.000,864.000,1032.000,853.000,559.000,0.000,
1,643.467,21.200,421.067,301.867,0.000,912.000,1068.000,877.000,571.000,0.000,
1,748.000,99.600,473.333,328.000,0.000,964.000,570.000,903.000,584.000,0.000,
1,853.600,178.800,526.133,354.400,0.000,1016.000,609.000,929.000,597.000,0.000,
1,960.267,571.200,579.467,381.067,0.000,1068.000,648.000,955.000,610.000,0.000,
1,1068.000,652.000,633.333,408.000,0.000,291.000,687.000,981.000,623.000,0.000,
1,392.800,733.600,554.400,435.200,0.000,343.000,726.000,1007.000,636.000,0.000,
1,502.667,816.000,609.333,462.667,0.000,395.000,765.000,384.000,649.000,0.000,
1,613.600,899.200,664.800,490.400,0.000,447.000,804.000,410.000,662.000,0.000,
1,725.600,983.200,720.800,518.400,0.000,503.000,846.000,438.000,676.000,0.000,
1,838.667,1068.000,777.333,546.667,0.000,492.000,888.000,466.000,690.000,0.000,
1,952.800,0.000,834.400,575.200,0.000,548.000,930.000,494.000,704.000,0.000,
1,1068.000,86.400,892.000,604.000,0.000,604.000,972.000,522.000,718.000,0.000,
1,224.267,173.600,950.133,633.067,0.000,660.000,1014.000,550.000,732.000,0.000,
1,341.600,261.600,1008.800,662.400,0.000,716.000,1056.000,578.000,746.000,0.000,
1,460.000,350.400,1068.000,692.000,0.000,772.000,176.000,606.000,760.000,0.000,
1,579.467,440.000,0.000,721.867,0.000,828.000,218.000,634.000,774.000,0.000,
1,700.000,1030.400,60.267,752.000,0.000,888.000,263.000,664.000,789.000,0.000,
1,821.600,0.000,121.067,782.400,0.000,948.000,308.000,694.000,804.000,0.000,
1,944.267,92.000,182.400,813.067,0.000,1008.000,353.000,724.000,819.000,0.000,
1,1068.000,184.800,244.267,844.000,0.000,1068.000,398.000,754.000,834.000,0.000,
1,0.000,278.400,306.667,875.200,0.000,500.000,443.000,784.000,849.000,0.000,
1,125.867,780.000,369.600,906.667,0.000,560.000,488.000,814.000,864.000,0.000,
1,252.800,875.200,433.067,938.400,0.000,620.000,533.000,844.000,879.000,0.000,
1,380.800,971.200,497.067,970.400,0.000,684.000,581.000,876.000,895.000,0.000,
1,509.867,1068.000,561.600,1002.667,0.000,748.000,629.000,908.000,595.000,0.000,
1,640.000,0.000,626.667,1035.200,0.000,812.000,624.000,940.000,611.000,0.000,
1,771.200,98.400,692.267,1068.000,0.000,876.000,672.000,972.000,627.000,0.000,
1,112.267,663.200,758.400,0.000,0.000,940.000,720.000,1004.000,643.000,0.000,
1,245.600,763.200,825.067,33.333,0.000,1004.000,768.000,1036.000,659.000,0.000,
1,380.000,864.000,892.267,66.933,0.000,1068.000,816.000,1068.000,675.000,0.000,
1,515.467,965.600,480.000,100.800,0.000,590.000,864.000,358.000,691.000,0.000,
1,652.000,1068.000,548.266,134.933,0.000,658.000,915.000,392.000,708.000,0.000,
1,789.600,0.000,617.066,169.333,0.000,726.000,966.000,426.000,725.000,0.000,
1,928.267,427.200,686.400,204.000,0.000,794.000,1017.000,460.000,742.000,0.000,
1,1068.000,532.000,756.266,238.933,0.000,862.000,1068.000,494.000,759.000,0.000,
1,200.800,637.600,826.667,274.133,0.000,930.000,332.000,528.000,776.000,0.000,
1,342.667,744.000,897.600,309.600,0.000,998.000,383.000,562.000,793.000,0.000,
1,485.600,851.200,552.800,345.333,0.000,564.000,434.000,596.000,810.000,0.000,
1,629.600,959.200,624.800,381.333,0.000,636.000,488.000,632.000,828.000,0.000,
1,774.667,1068.000,697.333,417.600,0.000,708.000,542.000,668.000,846.000,0.000,
1,920.800,393.600,770.400,454.133,0.000,780.000,596.000,531.000,864.000,0.000,
1,1068.000,504.000,844.000,490.933,0.000,852.000,650.000,567.000,882.000,0.000,
1,156.000,615.200,918.133,528.000,0.000,924.000,0.000,603.000,900.000,0.000,
1,305.333,727.200,992.800,565.333,0.000,996.000,54.000,639.000,918.000,0.000,
1,455.733,840.000,1068.000,602.933,0.000,1068.000,108.000,675.000,936.000,0.000,
1,607.200,953.600,602.400,640.800,0.000,551.000,162.000,711.000,954.000,0.000,
1,759.733,1068.000,678.667,678.933,0.000,627.000,219.000,749.000,973.000,0.000,
1,913.333,360.000,755.467,717.333,0.000,703.000,276.000,787.000,992.000,0.000,
1,1068.000,476.000,832.800,756.000,0.000,779.000,333.000,825.000,1011.000,0.000,
1,117.600,592.800,910.667,794.933,0.000,855.000,390.000,863.000,1030.000,0.000,
1,274.400,710.400,989.067,309.600,0.000,931.000,298.000,901.000,1049.000,0.000,
1,432.267,828.800,1068.000,349.067,0.000,1007.000,355.000,939.000,1068.000,0.000,
1,591.200,948.000,272.533,388.800,0.000,532.000,412.000,977.000,65.000,0.000,
1,751.200,1068.000,352.533,428.800,0.000,612.000,472.000,1017.000,85.000,0.000,
1,910.133,369.600,432.000,468.533,0.000,688.000,529.000,1055.000,104.000,0.000,
1,1068.000,488.000,510.933,508.000,0.000,764.000,586.000,556.000,123.000,0.000,
1,0.267,605.600,589.333,547.200,0.000,840.000,643.000,594.000,142.000,0.000,
1,156.000,722.400,667.200,586.133,0.000,916.000,362.000,632.000,161.000,0.000,
1,310.667,838.400,744.533,624.800,0.000,992.000,419.000,670.000,180.000,0.000,
1,464.267,953.600,618.400,663.200,0.000,1068.000,476.000,708.000,199.000,0.000,
1,616.800,1068.000,694.667,701.333,0.000,0.000,533.000,746.000,218.000,0.000,
1,768.267,0.000,770.400,739.200,0.000,72.000,587.000,782.000,236.000,0.000,
1,918.667,112.800,845.600,776.800,0.000,144.000,641.000,818.000,254.000,0.000,
1,1068.000,224.800,920.267,814.133,0.000,216.000,695.000,854.000,272.000,0.000,
1,60.000,336.000,994.400,851.200,0.000,288.000,749.000,890.000,290.000,0.000,
1,207.200,446.400,1068.000,888.000,0.000,360.000,753.000,926.000,308.000,0.000,
1,353.333,851.200,332.800,924.533,0.000,432.000,807.000,962.000,326.000,0.000,
1,498.400,960.000,405.333,960.800,0.000,378.000,861.000,998.000,344.000,0.000,
1,642.400,1068.000,477.333,996.800,0.000,450.000,915.000,1034.000,362.000,0.000,
1,785.333,0.000,548.800,1032.533,0.000,518.000,966.000,1068.000,379.000,0.000,
1,927.200,106.400,619.733,1068.000,0.000,586.000,1017.000,642.000,396.000,0.000,
1,1068.000,212.000,690.133,361.067,0.000,654.000,1068.000,676.000,413.000,0.000,
1,252.000,656.800,760.000,396.000,0.000,722.000,771.000,710.000,430.000,0.000,
1,390.667,760.800,829.333,430.667,0.000,790.000,822.000,744.000,447.000,0.000,
1,528.267,864.000,601.333,465.067,0.000,547.000,873.000,778.000,464.000,0.000,
1,664.800,966.400,669.600,499.200,0.000,615.000,924.000,812.000,481.000,0.000,
1,800.267,1068.000,737.333,533.067,0.000,679.000,972.000,844.000,497.000,0.000,
1,934.667,480.000,804.533,566.667,0.000,743.000,1020.000,876.000,513.000,0.000,
1,1068.000,580.000,871.200,600.000,0.000,807.000,1068.000,908.000,529.000,0.000,
1,296.800,679.200,937.333,633.067,0.000,871.000,786.000,940.000,545.000,0.000,
1,428.000,777.600,1002.933,665.867,0.000,935.000,834.000,972.000,561.000,0.000,
1,558.133,875.200,1068.000,698.400,0.000,640.000,882.000,1004.000,577.000,0.000,
1,687.200,972.000,692.000,730.667,0.000,704.000,930.000,1036.000,593.000,0.000,
1,815.200,1068.000,756.000,762.667,0.000,768.000,978.000,1068.000,609.000,0.000,
1,942.133,513.600,819.467,794.400,0.000,828.000,1023.000,228.000,624.000,0.000,
1,1068.000,608.000,882.400,825.867,0.000,888.000,1068.000,258.000,639.000,0.000,
1,341.600,701.600,944.800,857.067,0.000,948.000,762.000,288.000,654.000,0.000,
1,465.333,794.400,1006.667,888.000,0.000,1008.000,807.000,318.000,669.000,0.000,
1,588.000,886.400,1068.000,918.667,0.000,1068.000,852.000,348.000,684.000,0.000,
1,709.600,977.600,714.400,949.067,0.000,672.000,897.000,378.000,699.000,0.000,
1,830.133,1068.000,774.667,979.200,0.000,732.000,942.000,408.000,714.000,0.000,
1,949.600,547.200,834.400,1009.067,0.000,788.000,984.000,436.000,728.000,0.000,
1,1068.000,636.000,893.600,1038.667,0.000,844.000,1026.000,464.000,742.000,0.000,
1,60.000,724.000,952.267,1068.000,0.000,900.000,1068.000,492.000,756.000,0.000,
1,176.267,811.200,1010.400,0.000,0.000,956.000,448.000,520.000,770.000,0.000,
1,291.467,897.600,1068.000,28.800,0.000,1012.000,490.000,548.000,784.000,0.000,
1,405.600,983.200,567.467,57.333,0.000,1068.000,532.000,576.000,798.000,0.000,
1,518.667,1068.000,624.000,85.600,0.000,516.000,574.000,604.000,812.000,0.000,
1,630.667,0.000,680.000,113.600,0.000,572.000,616.000,632.000,826.000,0.000,
1,741.600,83.200,735.467,141.333,0.000,624.000,655.000,658.000,839.000,0.000,
1,851.467,165.600,790.400,168.800,0.000,676.000,694.000,684.000,852.000,0.000,
1,960.267,247.200,844.800,196.000,0.000,728.000,733.000,710.000,865.000,0.000,
1,1068.000,328.000,898.667,222.933,0.000,780.000,772.000,736.000,878.000,0.000,
1,60.000,408.000,612.000,249.600,0.000,832.000,811.000,762.000,891.000,0.000,
1,165.600,487.200,664.800,276.000,0.000,564.000,850.000,788.000,904.000,0.000,
1,270.133,565.600,717.067,302.133,0.000,616.000,889.000,814.000,917.000,0.000,
1,373.600,991.200,768.800,328.000,0.000,664.000,925.000,838.000,929.000,0.000,
1,476.000,1068.000,820.000,353.600,0.000,712.000,961.000,862.000,941.000,0.000,
1,577.333,0.000,870.667,258.933,0.000,760.000,997.000,886.000,953.000,0.000,
1,677.600,75.200,920.800,284.000,0.000,808.000,858.000,910.000,965.000,0.000,
1,776.800,149.600,970.400,308.800,0.000,856.000,894.000,934.000,977.000,0.000,
1,874.933,223.200,1019.467,333.333,0.000,796.000,930.000,958.000,989.000,0.000,
1,972.000,469.000,1068.000,357.600,0.000,844.000,966.000,982.000,1001.000,0.000,
1,1068.000,541.000,252.000,381.600,0.000,892.000,1002.000,1006.000,1013.000,0.000,
1,609.333,612.200,299.467,405.333,0.000,936.000,1035.000,796.000,1024.000,0.000,
1,703.200,682.600,346.400,428.800,0.000,980.000,1068.000,818.000,1035.000,0.000,
1,796.000,752.200,392.800,452.000,0.000,1024.000,876.000,840.000,1046.000,0.000,
1,887.733,1000.000,438.667,474.933,0.000,1068.000,909.000,862.000,1057.000,0.000,
1,978.400,1068.000,484.000,497.600,0.000,700.000,942.000,884.000,1068.000,0.000,
1,1068.000,0.000,528.800,520.000,0.000,744.000,975.000,906.000,748.000,0.000,
1,641.333,66.400,573.067,542.133,0.000,788.000,1008.000,928.000,759.000,0.000,
1,728.800,132.000,616.800,564.000,0.000,828.000,1038.000,948.000,769.000,0.000,
1,815.200,196.800,660.000,585.600,0.000,868.000,1068.000,968.000,779.000,0.000,
1,900.533,1004.800,702.667,606.933,0.000,908.000,300.000,988.000,789.000,0.000,
1,984.800,1068.000,744.800,628.000,0.000,948.000,330.000,1008.000,799.000,0.000,
1,1068.000,0.000,786.400,648.800,0.000,988.000,360.000,1028.000,809.000,0.000,
1,449.333,61.600,827.467,669.333,0.000,1028.000,390.000,1048.000,819.000,0.000,
1,530.400,122.400,868.000,689.600,0.000,1068.000,420.000,1068.000,829.000,0.000,
1,610.400,182.400,908.000,709.600,0.000,720.000,450.000,910.000,839.000,0.000,
1,689.333,241.600,947.467,729.333,0.000,756.000,477.000,928.000,848.000,0.000,
1,767.200,1023.000,881.333,748.800,0.000,792.000,504.000,946.000,857.000,0.000,
1,844.000,636.000,919.733,768.000,0.000,828.000,531.000,964.000,866.000,0.000,
1,919.733,692.800,957.600,786.933,0.000,864.000,558.000,982.000,875.000,0.000,
1,994.400,748.800,994.933,805.600,0.000,900.000,585.000,1000.000,884.000,0.000,
1,1068.000,804.000,1031.733,824.000,0.000,936.000,612.000,1018.000,893.000,0.000,
1,164.533,858.400,1068.000,842.133,0.000,972.000,639.000,1036.000,902.000,0.000,
1,236.000,912.000,801.333,860.000,0.000,1004.000,663.000,1052.000,910.000,0.000,
1,306.400,964.800,836.533,877.600,0.000,1036.000,687.000,1068.000,918.000,0.000,
1,375.733,1016.800,871.200,894.933,0.000,1068.000,711.000,610.000,926.000,0.000,
1,444.000,1068.000,905.333,912.000,0.000,771.000,735.000,626.000,934.000,0.000,
1,511.200,446.400,938.933,928.800,0.000,803.000,759.000,642.000,942.000,0.000,
1,577.333,496.000,972.000,945.333,0.000,835.000,783.000,658.000,950.000,0.000,
1,642.400,544.800,1004.533,961.600,0.000,867.000,807.000,674.000,958.000,0.000,
1,706.400,592.800,1036.533,977.600,0.000,899.000,831.000,690.000,966.000,0.000,
1,769.333,640.000,1068.000,993.333,0.000,927.000,852.000,704.000,973.000,0.000,
1,831.200,686.400,418.400,1008.800,0.000,456.000,873.000,718.000,980.000,0.000,
1,892.000,732.000,448.800,1024.000,0.000,484.000,894.000,732.000,987.000,0.000,
1,951.733,776.800,478.667,1038.933,0.000,512.000,915.000,746.000,994.000,0.000,
1,1010.400,820.800,508.000,1053.600,0.000,540.000,936.000,760.000,1001.000,0.000,
1,1068.000,864.000,536.800,1068.000,0.000,568.000,957.000,774.000,1008.000,0.000,
1,801.333,906.400,565.067,756.533,0.000,596.000,978.000,788.000,1015.000,0.000,
1,856.800,948.000,592.800,770.400,0.000,620.000,996.000,800.000,1021.000,0.000,
1,911.200,988.800,620.000,784.000,0.000,644.000,1014.000,812.000,1027.000,0.000,
1,964.533,1028.800,646.667,797.333,0.000,668.000,1032.000,824.000,1033.000,0.000,
1,1016.800,1068.000,672.800,810.400,0.000,692.000,1050.000,836.000,1039.000,0.000,
1,1068.000,169.000,698.400,823.200,0.000,716.000,1068.000,848.000,1045.000,0.000,
1,746.933,206.600,723.467,835.733,0.000,740.000,756.000,860.000,1051.000,0.000,
1,796.000,243.400,748.000,848.000,0.000,764.000,774.000,872.000,1057.000,0.000,
1,844.000,998.400,772.000,860.000,0.000,788.000,792.000,884.000,1063.000,0.000,
1,890.933,1033.600,795.467,871.733,0.000,808.000,807.000,894.000,1068.000,0.000,
1,936.800,1068.000,818.400,883.200,0.000,828.000,822.000,904.000,986.000,0.000,
1,981.600,855.200,840.800,894.400,0.000,848.000,837.000,914.000,991.000,0.000,
1,1025.333,888.000,862.667,905.333,0.000,868.000,852.000,924.000,996.000,0.000,
1,1068.000,920.000,884.000,916.000,0.000,888.000,867.000,934.000,1001.000,0.000,
1,806.667,951.200,904.800,926.400,0.000,908.000,882.000,944.000,1006.000,0.000,
1,847.200,981.600,925.067,936.533,0.000,928.000,897.000,954.000,1011.000,0.000,
1,886.667,1011.200,944.800,946.400,0.000,944.000,909.000,962.000,1015.000,0.000,
1,925.067,1040.000,964.000,956.000,0.000,960.000,921.000,970.000,1019.000,0.000,
1,962.400,1068.000,982.667,965.333,0.000,976.000,933.000,978.000,1023.000,0.000,
1,998.667,900.000,1000.800,974.400,0.000,992.000,945.000,986.000,1027.000,0.000,
1,1033.867,926.400,1018.400,983.200,0.000,1008.000,957.000,994.000,1031.000,0.000,
1,1068.000,952.000,1035.467,991.733,0.000,1024.000,969.000,1002.000,1035.000,0.000,
1,796.000,976.800,1052.000,1000.000,0.000,1040.000,981.000,1010.000,1039.000,0.000,
1,828.000,1000.800,1068.000,1008.000,0.000,1056.000,993.000,1018.000,1043.000,0.000,
1,858.933,1024.000,974.667,1015.733,0.000,1068.000,1002.000,1024.000,1046.000,0.000,
1,888.800,1046.400,989.600,1023.200,0.000,1008.000,1011.000,1030.000,1049.000,0.000,
1,917.600,1068.000,1004.000,1030.400,0.000,1020.000,1020.000,1036.000,1052.000,0.000,
1,945.333,976.000,1017.867,1037.333,0.000,1032.000,1029.000,1042.000,1055.000,0.000,
1,972.000,996.000,1031.200,1044.000,0.000,1044.000,1038.000,1048.000,1058.000,0.000,
1,997.600,1015.200,1044.000,1050.400,0.000,1056.000,1047.000,1054.000,1061.000,0.000,
1,1022.133,1033.600,1056.267,1056.533,0.000,1068.000,1056.000,1060.000,1064.000,0.000,
1,1045.600,1051.200,1068.000,1062.400,0.000,1060.000,1062.000,1064.000,1066.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
1,1068.000,1068.000,1068.000,1068.000,0.000,1068.000,1068.000,1068.000,1068.000,0.000,
