Time And Station ID
line,0,1,2,3,4,5,6,7,8,9,
1,25.600,19.200,12.800,6.400,0.000,12.000,9.000,6.000,3.000,0.000,
1,26.667,20.000,13.333,6.667,0.000,12.000,9.000,6.000,3.000,0.000,
1,27.733,20.800,13.867,6.933,0.000,12.000,9.000,6.000,3.000,0.000,
1,28.800,21.600,14.400,7.200,0.000,12.000,9.000,6.000,3.000,0.000,
1,29.867,22.400,14.933,7.467,0.000,12.000,9.000,6.000,3.000,0.000,
1,30.933,23.200,15.467,7.733,0.000,12.000,9.000,6.000,3.000,0.000,
1,32.000,24.000,16.000,8.000,0.000,16.000,12.000,8.000,4.000,0.000,
1,33.067,24.800,16.533,8.267,0.000,16.000,12.000,8.000,4.000,0.000,
1,34.133,25.600,17.067,8.533,0.000,16.000,12.000,8.000,4.000,0.000,
1,35.200,26.400,17.600,8.800,0.000,16.000,12.000,8.000,4.000,0.000,
1,36.267,27.200,18.133,9.067,0.000,16.000,12.000,8.000,4.000,0.000,
1,37.333,28.000,18.667,9.333,0.000,16.000,12.000,8.000,4.000,0.000,
1,38.400,28.800,19.200,9.600,0.000,16.000,12.000,8.000,4.000,0.000,
1,39.467,29.600,19.733,9.867,0.000,16.000,12.000,8.000,4.000,0.000,
1,40.533,30.400,20.267,10.133,0.000,20.000,15.000,10.000,5.000,0.000,
1,41.600,31.200,20.800,10.400,0.000,20.000,15.000,10.000,5.000,0.000,
1,42.667,32.000,21.333,10.667,0.000,20.000,15.000,10.000,5.000,0.000,
1,43.733,32.800,21.867,10.933,0.000,20.000,15.000,10.000,5.000,0.000,
1,44.800,33.600,22.400,11.200,0.000,20.000,15.000,10.000,5.000,0.000,
1,45.867,34.400,22.933,11.467,0.000,20.000,15.000,10.000,5.000,0.000,
1,46.933,35.200,23.467,11.733,0.000,20.000,15.000,10.000,5.000,0.000,
1,48.000,36.000,24.000,12.000,0.000,24.000,18.000,12.000,6.000,0.000,
1,49.067,36.800,24.533,12.267,0.000,24.000,18.000,12.000,6.000,0.000,
1,50.133,37.600,25.067,12.533,0.000,24.000,18.000,12.000,6.000,0.000,
1,51.200,38.400,25.600,12.800,0.000,24.000,18.000,12.000,6.000,0.000,
1,52.267,39.200,26.133,13.067,0.000,24.000,18.000,12.000,6.000,0.000,
1,53.333,40.000,26.667,13.333,0.000,24.000,18.000,12.000,6.000,0.000,
1,54.400,40.800,27.200,13.600,0.000,24.000,18.000,12.000,6.000,0.000,
1,55.467,41.600,27.733,13.867,0.000,24.000,18.000,12.000,6.000,0.000,
1,56.533,42.400,28.267,14.133,0.000,28.000,21.000,14.000,7.000,0.000,
1,57.600,43.200,28.800,14.400,0.000,28.000,21.000,14.000,7.000,0.000,
1,58.667,44.000,29.333,14.667,0.000,28.000,21.000,14.000,7.000,0.000,
1,59.733,44.800,29.867,14.933,0.000,28.000,21.000,14.000,7.000,0.000,
1,60.800,45.600,30.400,15.200,0.000,28.000,21.000,14.000,7.000,0.000,
1,61.867,46.400,30.933,15.467,0.000,28.000,21.000,14.000,7.000,0.000,
1,62.933,47.200,31.467,15.733,0.000,28.000,21.000,14.000,7.000,0.000,
1,64.000,48.000,32.000,16.000,0.000,32.000,24.000,16.000,8.000,0.000,
1,65.067,48.800,32.533,16.267,0.000,32.000,24.000,16.000,8.000,0.000,
1,66.133,49.600,33.067,16.533,0.000,32.000,24.000,16.000,8.000,0.000,
1,67.200,50.400,33.600,16.800,0.000,32.000,24.000,16.000,8.000,0.000,
1,68.267,51.200,34.133,17.067,0.000,32.000,24.000,16.000,8.000,0.000,
1,69.333,52.000,34.667,17.333,0.000,32.000,24.000,16.000,8.000,0.000,
1,70.400,52.800,35.200,17.600,0.000,32.000,24.000,16.000,8.000,0.000,
1,71.467,53.600,35.733,17.867,0.000,32.000,24.000,16.000,8.000,0.000,
1,72.533,54.400,36.267,18.133,0.000,36.000,27.000,18.000,9.000,0.000,
1,73.600,55.200,36.800,18.400,0.000,36.000,27.000,18.000,9.000,0.000,
1,74.667,56.000,37.333,18.667,0.000,36.000,27.000,18.000,9.000,0.000,
1,75.733,56.800,37.867,18.933,0.000,36.000,27.000,18.000,9.000,0.000,
1,76.800,57.600,38.400,19.200,0.000,36.000,27.000,18.000,9.000,0.000,
1,77.867,58.400,38.933,19.467,0.000,36.000,27.000,18.000,9.000,0.000,
1,78.933,59.200,39.467,19.733,0.000,36.000,27.000,18.000,9.000,0.000,
1,80.000,60.000,40.000,20.000,0.000,40.000,30.000,20.000,10.000,0.000,
1,81.067,60.800,40.533,20.267,0.000,40.000,30.000,20.000,10.000,0.000,
1,82.133,61.600,41.067,20.533,0.000,40.000,30.000,20.000,10.000,0.000,
1,83.200,62.400,41.600,20.800,0.000,40.000,30.000,20.000,10.000,0.000,
1,84.267,63.200,42.133,21.067,0.000,40.000,30.000,20.000,10.000,0.000,
1,85.333,64.000,42.667,21.333,0.000,40.000,30.000,20.000,10.000,0.000,
1,86.400,64.800,43.200,21.600,0.000,40.000,30.000,20.000,10.000,0.000,
1,87.467,65.600,43.733,21.867,0.000,40.000,30.000,20.000,10.000,0.000,
1,88.533,66.400,44.267,22.133,0.000,44.000,33.000,22.000,11.000,0.000,
1,89.600,67.200,44.800,22.400,0.000,44.000,33.000,22.000,11.000,0.000,
1,90.667,68.000,45.333,22.667,0.000,44.000,33.000,22.000,11.000,0.000,
1,91.733,68.800,45.867,22.933,0.000,44.000,33.000,22.000,11.000,0.000,
1,92.800,69.600,46.400,23.200,0.000,44.000,33.000,22.000,11.000,0.000,
1,93.867,70.400,46.933,23.467,0.000,44.000,33.000,22.000,11.000,0.000,
1,94.933,71.200,47.467,23.733,0.000,44.000,33.000,22.000,11.000,0.000,
1,96.000,72.000,48.000,24.000,0.000,48.000,36.000,24.000,12.000,0.000,
1,97.067,72.800,48.533,24.267,0.000,48.000,36.000,24.000,12.000,0.000,
1,98.133,73.600,49.067,24.533,0.000,48.000,36.000,24.000,12.000,0.000,
1,99.200,74.400,49.600,24.800,0.000,48.000,36.000,24.000,12.000,0.000,
1,100.267,75.200,50.133,25.067,0.000,48.000,36.000,24.000,12.000,0.000,
1,101.333,76.000,50.667,25.333,0.000,48.000,36.000,24.000,12.000,0.000,
1,102.400,76.800,51.200,25.600,0.000,48.000,36.000,24.000,12.000,0.000,
1,103.467,77.600,51.733,25.867,0.000,48.000,36.000,24.000,12.000,0.000,
1,104.533,78.400,52.267,26.133,0.000,52.000,39.000,26.000,13.000,0.000,
1,105.600,79.200,52.800,26.400,0.000,52.000,39.000,26.000,13.000,0.000,
1,106.667,80.000,53.333,26.667,0.000,52.000,39.000,26.000,13.000,0.000,
1,107.733,80.800,53.867,26.933,0.000,52.000,39.000,26.000,13.000,0.000,
1,108.800,81.600,54.400,27.200,0.000,52.000,39.000,26.000,13.000,0.000,
1,109.867,82.400,54.933,27.467,0.000,52.000,39.000,26.000,13.000,0.000,
1,110.933,83.200,55.467,27.733,0.000,52.000,39.000,26.000,13.000,0.000,
1,112.000,84.000,56.000,28.000,0.000,56.000,42.000,28.000,14.000,0.000,
1,113.067,84.800,56.533,28.267,0.000,56.000,42.000,28.000,14.000,0.000,
1,114.133,85.600,57.067,28.533,0.000,56.000,42.000,28.000,14.000,0.000,
1,115.200,86.400,57.600,28.800,0.000,56.000,42.000,28.000,14.000,0.000,
1,116.267,87.200,58.133,29.067,0.000,56.000,42.000,28.000,14.000,0.000,
1,117.333,88.000,58.667,29.333,0.000,56.000,42.000,28.000,14.000,0.000,
1,118.400,88.800,59.200,29.600,0.000,56.000,42.000,28.000,14.000,0.000,
1,119.467,89.600,59.733,29.867,0.000,56.000,42.000,28.000,14.000,0.000,
1,120.533,90.400,60.267,30.133,0.000,60.000,45.000,30.000,15.000,0.000,
1,121.600,91.200,60.800,30.400,0.000,60.000,45.000,30.000,15.000,0.000,
1,122.667,92.000,61.333,30.667,0.000,60.000,45.000,30.000,15.000,0.000,
1,123.733,92.800,61.867,30.933,0.000,60.000,45.000,30.000,15.000,0.000,
1,124.800,93.600,62.400,31.200,0.000,60.000,45.000,30.000,15.000,0.000,
1,125.867,94.400,62.933,31.467,0.000,60.000,45.000,30.000,15.000,0.000,
1,126.933,95.200,63.467,31.733,0.000,60.000,45.000,30.000,15.000,0.000,
1,128.000,96.000,64.000,32.000,0.000,64.000,48.000,32.000,16.000,0.000,
1,129.067,96.800,64.533,32.267,0.000,64.000,48.000,32.000,16.000,0.000,
1,130.133,97.600,65.067,32.533,0.000,64.000,48.000,32.000,16.000,0.000,
1,131.200,98.400,65.600,32.800,0.000,64.000,48.000,32.000,16.000,0.000,
1,132.267,99.200,66.133,33.067,0.000,64.000,48.000,32.000,16.000,0.000,
1,133.333,100.000,66.667,33.333,0.000,64.000,48.000,32.000,16.000,0.000,
1,134.400,100.800,67.200,33.600,0.000,64.000,48.000,32.000,16.000,0.000,
1,135.467,101.600,67.733,33.867,0.000,64.000,48.000,32.000,16.000,0.000,
1,136.533,102.400,68.267,34.133,0.000,68.000,51.000,34.000,17.000,0.000,
1,137.600,103.200,68.800,34.400,0.000,68.000,51.000,34.000,17.000,0.000,
1,138.667,104.000,69.333,34.667,0.000,68.000,51.000,34.000,17.000,0.000,
1,139.733,104.800,69.867,34.933,0.000,68.000,51.000,34.000,17.000,0.000,
1,140.800,105.600,70.400,35.200,0.000,68.000,51.000,34.000,17.000,0.000,
1,141.867,106.400,70.933,35.467,0.000,68.000,51.000,34.000,17.000,0.000,
1,142.933,107.200,71.467,35.733,0.000,68.000,51.000,34.000,17.000,0.000,
1,144.000,108.000,72.000,36.000,0.000,72.000,54.000,36.000,18.000,0.000,
1,145.067,108.800,72.533,36.267,0.000,72.000,54.000,36.000,18.000,0.000,
1,146.133,109.600,73.067,36.533,0.000,72.000,54.000,36.000,18.000,0.000,
1,147.200,110.400,73.600,36.800,0.000,72.000,54.000,36.000,18.000,0.000,
1,148.267,111.200,74.133,37.067,0.000,72.000,54.000,36.000,18.000,0.000,
1,149.333,112.000,74.667,37.333,0.000,72.000,54.000,36.000,18.000,0.000,
1,150.400,112.800,75.200,37.600,0.000,72.000,54.000,36.000,18.000,0.000,
1,151.467,113.600,75.733,37.867,0.000,72.000,54.000,36.000,18.000,0.000,
1,152.533,114.400,76.267,38.133,0.000,76.000,57.000,38.000,19.000,0.000,
1,153.600,115.200,76.800,38.400,0.000,76.000,57.000,38.000,19.000,0.000,
1,154.667,116.000,77.333,38.667,0.000,76.000,57.000,38.000,19.000,0.000,
1,155.733,116.800,77.867,38.933,0.000,76.000,57.000,38.000,19.000,0.000,
1,156.800,117.600,78.400,39.200,0.000,76.000,57.000,38.000,19.000,0.000,
1,157.867,118.400,78.933,39.467,0.000,76.000,57.000,38.000,19.000,0.000,
1,158.933,119.200,79.467,39.733,0.000,76.000,57.000,38.000,19.000,0.000,
1,160.000,120.000,80.000,40.000,0.000,80.000,60.000,40.000,20.000,0.000,
1,158.933,119.200,79.467,39.733,0.000,76.000,57.000,38.000,19.000,0.000,
1,157.867,118.400,78.933,39.467,0.000,76.000,57.000,38.000,19.000,0.000,
1,156.800,117.600,78.400,39.200,0.000,76.000,57.000,38.000,19.000,0.000,
1,155.733,116.800,77.867,38.933,0.000,76.000,57.000,38.000,19.000,0.000,
1,154.667,116.000,77.333,38.667,0.000,76.000,57.000,38.000,19.000,0.000,
1,153.600,115.200,76.800,38.400,0.000,76.000,57.000,38.000,19.000,0.000,
1,152.533,114.400,76.267,38.133,0.000,76.000,57.000,38.000,19.000,0.000,
1,151.467,113.600,75.733,37.867,0.000,72.000,54.000,36.000,18.000,0.000,
1,150.400,112.800,75.200,37.600,0.000,72.000,54.000,36.000,18.000,0.000,
1,149.333,112.000,74.667,37.333,0.000,72.000,54.000,36.000,18.000,0.000,
1,148.267,111.200,74.133,37.067,0.000,72.000,54.000,36.000,18.000,0.000,
1,147.200,110.400,73.600,36.800,0.000,72.000,54.000,36.000,18.000,0.000,
1,146.133,109.600,73.067,36.533,0.000,72.000,54.000,36.000,18.000,0.000,
1,145.067,108.800,72.533,36.267,0.000,72.000,54.000,36.000,18.000,0.000,
1,144.000,108.000,72.000,36.000,0.000,72.000,54.000,36.000,18.000,0.000,
1,142.933,107.200,71.467,35.733,0.000,68.000,51.000,34.000,17.000,0.000,
1,141.867,106.400,70.933,35.467,0.000,68.000,51.000,34.000,17.000,0.000,
1,140.800,105.600,70.400,35.200,0.000,68.000,51.000,34.000,17.000,0.000,
1,139.733,104.800,69.867,34.933,0.000,68.000,51.000,34.000,17.000,0.000,
1,138.667,104.000,69.333,34.667,0.000,68.000,51.000,34.000,17.000,0.000,
1,137.600,103.200,68.800,34.400,0.000,68.000,51.000,34.000,17.000,0.000,
1,136.533,102.400,68.267,34.133,0.000,68.000,51.000,34.000,17.000,0.000,
1,135.467,101.600,67.733,33.867,0.000,64.000,48.000,32.000,16.000,0.000,
1,134.400,100.800,67.200,33.600,0.000,64.000,48.000,32.000,16.000,0.000,
1,133.333,100.000,66.667,33.333,0.000,64.000,48.000,32.000,16.000,0.000,
1,132.267,99.200,66.133,33.067,0.000,64.000,48.000,32.000,16.000,0.000,
1,131.200,98.400,65.600,32.800,0.000,64.000,48.000,32.000,16.000,0.000,
1,130.133,97.600,65.067,32.533,0.000,64.000,48.000,32.000,16.000,0.000,
1,129.067,96.800,64.533,32.267,0.000,64.000,48.000,32.000,16.000,0.000,
1,128.000,96.000,64.000,32.000,0.000,64.000,48.000,32.000,16.000,0.000,
1,126.933,95.200,63.467,31.733,0.000,60.000,45.000,30.000,15.000,0.000,
1,125.867,94.400,62.933,31.467,0.000,60.000,45.000,30.000,15.000,0.000,
1,124.800,93.600,62.400,31.200,0.000,60.000,45.000,30.000,15.000,0.000,
1,123.733,92.800,61.867,30.933,0.000,60.000,45.000,30.000,15.000,0.000,
1,122.667,92.000,61.333,30.667,0.000,60.000,45.000,30.000,15.000,0.000,
1,121.600,91.200,60.800,30.400,0.000,60.000,45.000,30.000,15.000,0.000,
1,120.533,90.400,60.267,30.133,0.000,60.000,45.000,30.000,15.000,0.000,
1,119.467,89.600,59.733,29.867,0.000,56.000,42.000,28.000,14.000,0.000,
1,118.400,88.800,59.200,29.600,0.000,56.000,42.000,28.000,14.000,0.000,
1,117.333,88.000,58.667,29.333,0.000,56.000,42.000,28.000,14.000,0.000,
1,116.267,87.200,58.133,29.067,0.000,56.000,42.000,28.000,14.000,0.000,
1,115.200,86.400,57.600,28.800,0.000,56.000,42.000,28.000,14.000,0.000,
1,114.133,85.600,57.067,28.533,0.000,56.000,42.000,28.000,14.000,0.000,
1,113.067,84.800,56.533,28.267,0.000,56.000,42.000,28.000,14.000,0.000,
1,112.000,84.000,56.000,28.000,0.000,56.000,42.000,28.000,14.000,0.000,
1,110.933,83.200,55.467,27.733,0.000,52.000,39.000,26.000,13.000,0.000,
1,109.867,82.400,54.933,27.467,0.000,52.000,39.000,26.000,13.000,0.000,
1,108.800,81.600,54.400,27.200,0.000,52.000,39.000,26.000,13.000,0.000,
1,107.733,80.800,53.867,26.933,0.000,52.000,39.000,26.000,13.000,0.000,
1,106.667,80.000,53.333,26.667,0.000,52.000,39.000,26.000,13.000,0.000,
1,105.600,79.200,52.800,26.400,0.000,52.000,39.000,26.000,13.000,0.000,
1,104.533,78.400,52.267,26.133,0.000,52.000,39.000,26.000,13.000,0.000,
1,103.467,77.600,51.733,25.867,0.000,48.000,36.000,24.000,12.000,0.000,
1,102.400,76.800,51.200,25.600,0.000,48.000,36.000,24.000,12.000,0.000,
1,101.333,76.000,50.667,25.333,0.000,48.000,36.000,24.000,12.000,0.000,
1,100.267,75.200,50.133,25.067,0.000,48.000,36.000,24.000,12.000,0.000,
1,99.200,74.400,49.600,24.800,0.000,48.000,36.000,24.000,12.000,0.000,
1,98.133,73.600,49.067,24.533,0.000,48.000,36.000,24.000,12.000,0.000,
1,97.067,72.800,48.533,24.267,0.000,48.000,36.000,24.000,12.000,0.000,
1,96.000,72.000,48.000,24.000,0.000,48.000,36.000,24.000,12.000,0.000,
1,94.933,71.200,47.467,23.733,0.000,44.000,33.000,22.000,11.000,0.000,
1,93.867,70.400,46.933,23.467,0.000,44.000,33.000,22.000,11.000,0.000,
1,92.800,69.600,46.400,23.200,0.000,44.000,33.000,22.000,11.000,0.000,
1,91.733,68.800,45.867,22.933,0.000,44.000,33.000,22.000,11.000,0.000,
1,90.667,68.000,45.333,22.667,0.000,44.000,33.000,22.000,11.000,0.000,
1,89.600,67.200,44.800,22.400,0.000,44.000,33.000,22.000,11.000,0.000,
1,88.533,66.400,44.267,22.133,0.000,44.000,33.000,22.000,11.000,0.000,
1,87.467,65.600,43.733,21.867,0.000,40.000,30.000,20.000,10.000,0.000,
1,86.400,64.800,43.200,21.600,0.000,40.000,30.000,20.000,10.000,0.000,
1,85.333,64.000,42.667,21.333,0.000,40.000,30.000,20.000,10.000,0.000,
1,84.267,63.200,42.133,21.067,0.000,40.000,30.000,20.000,10.000,0.000,
1,83.200,62.400,41.600,20.800,0.000,40.000,30.000,20.000,10.000,0.000,
1,82.133,61.600,41.067,20.533,0.000,40.000,30.000,20.000,10.000,0.000,
1,81.067,60.800,40.533,20.267,0.000,40.000,30.000,20.000,10.000,0.000,
1,80.000,60.000,40.000,20.000,0.000,40.000,30.000,20.000,10.000,0.000,
1,78.933,59.200,39.467,19.733,0.000,36.000,27.000,18.000,9.000,0.000,
1,77.867,58.400,38.933,19.467,0.000,36.000,27.000,18.000,9.000,0.000,
1,76.800,57.600,38.400,19.200,0.000,36.000,27.000,18.000,9.000,0.000,
1,75.733,56.800,37.867,18.933,0.000,36.000,27.000,18.000,9.000,0.000,
1,74.667,56.000,37.333,18.667,0.000,36.000,27.000,18.000,9.000,0.000,
1,73.600,55.200,36.800,18.400,0.000,36.000,27.000,18.000,9.000,0.000,
1,72.533,54.400,36.267,18.133,0.000,36.000,27.000,18.000,9.000,0.000,
1,71.467,53.600,35.733,17.867,0.000,32.000,24.000,16.000,8.000,0.000,
1,70.400,52.800,35.200,17.600,0.000,32.000,24.000,16.000,8.000,0.000,
1,69.333,52.000,34.667,17.333,0.000,32.000,24.000,16.000,8.000,0.000,
1,68.267,51.200,34.133,17.067,0.000,32.000,24.000,16.000,8.000,0.000,
1,67.200,50.400,33.600,16.800,0.000,32.000,24.000,16.000,8.000,0.000,
1,66.133,49.600,33.067,16.533,0.000,32.000,24.000,16.000,8.000,0.000,
1,65.067,48.800,32.533,16.267,0.000,32.000,24.000,16.000,8.000,0.000,
1,64.000,48.000,32.000,16.000,0.000,32.000,24.000,16.000,8.000,0.000,
1,62.933,47.200,31.467,15.733,0.000,28.000,21.000,14.000,7.000,0.000,
1,61.867,46.400,30.933,15.467,0.000,28.000,21.000,14.000,7.000,0.000,
1,60.800,45.600,30.400,15.200,0.000,28.000,21.000,14.000,7.000,0.000,
1,59.733,44.800,29.867,14.933,0.000,28.000,21.000,14.000,7.000,0.000,
1,58.667,44.000,29.333,14.667,0.000,28.000,21.000,14.000,7.000,0.000,
1,57.600,43.200,28.800,14.400,0.000,28.000,21.000,14.000,7.000,0.000,
1,56.533,42.400,28.267,14.133,0.000,28.000,21.000,14.000,7.000,0.000,
1,55.467,41.600,27.733,13.867,0.000,24.000,18.000,12.000,6.000,0.000,
1,54.400,40.800,27.200,13.600,0.000,24.000,18.000,12.000,6.000,0.000,
1,53.333,40.000,26.667,13.333,0.000,24.000,18.000,12.000,6.000,0.000,
1,52.267,39.200,26.133,13.067,0.000,24.000,18.000,12.000,6.000,0.000,
1,51.200,38.400,25.600,12.800,0.000,24.000,18.000,12.000,6.000,0.000,
1,50.133,37.600,25.067,12.533,0.000,24.000,18.000,12.000,6.000,0.000,
1,49.067,36.800,24.533,12.267,0.000,24.000,18.000,12.000,6.000,0.000,
1,48.000,36.000,24.000,12.000,0.000,24.000,18.000,12.000,6.000,0.000,
1,46.933,35.200,23.467,11.733,0.000,20.000,15.000,10.000,5.000,0.000,
1,45.867,34.400,22.933,11.467,0.000,20.000,15.000,10.000,5.000,0.000,
1,44.800,33.600,22.400,11.200,0.000,20.000,15.000,10.000,5.000,0.000,
1,43.733,32.800,21.867,10.933,0.000,20.000,15.000,10.000,5.000,0.000,
1,42.667,32.000,21.333,10.667,0.000,20.000,15.000,10.000,5.000,0.000,
1,41.600,31.200,20.800,10.400,0.000,20.000,15.000,10.000,5.000,0.000,
1,40.533,30.400,20.267,10.133,0.000,20.000,15.000,10.000,5.000,0.000,
1,39.467,29.600,19.733,9.867,0.000,16.000,12.000,8.000,4.000,0.000,
1,38.400,28.800,19.200,9.600,0.000,16.000,12.000,8.000,4.000,0.000,
1,37.333,28.000,18.667,9.333,0.000,16.000,12.000,8.000,4.000,0.000,
1,36.267,27.200,18.133,9.067,0.000,16.000,12.000,8.000,4.000,0.000,
1,35.200,26.400,17.600,8.800,0.000,16.000,12.000,8.000,4.000,0.000,
1,34.133,25.600,17.067,8.533,0.000,16.000,12.000,8.000,4.000,0.000,
1,33.067,24.800,16.533,8.267,0.000,16.000,12.000,8.000,4.000,0.000,
1,32.000,24.000,16.000,8.000,0.000,16.000,12.000,8.000,4.000,0.000,
1,30.933,23.200,15.467,7.733,0.000,12.000,9.000,6.000,3.000,0.000,
1,29.867,22.400,14.933,7.467,0.000,12.000,9.000,6.000,3.000,0.000,
1,28.800,21.600,14.400,7.200,0.000,12.000,9.000,6.000,3.000,0.000,
1,27.733,20.800,13.867,6.933,0.000,12.000,9.000,6.000,3.000,0.000,
1,26.667,20.000,13.333,6.667,0.000,12.000,9.000,6.000,3.000,0.000,
1,25.600,19.200,12.800,6.400,0.000,12.000,9.000,6.000,3.000,0.000,
1,24.533,18.400,12.267,6.133,0.000,12.000,9.000,6.000,3.000,0.000,
1,23.467,17.600,11.733,5.867,0.000,8.000,6.000,4.000,2.000,0.000,
1,22.400,16.800,11.200,5.600,0.000,8.000,6.000,4.000,2.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
